#TYPE Deserialized.System.Management.ManagementObject#root\cimv2\Win32_Service
"PSComputerName","RunspaceId","PSShowComputerName","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","AcceptPause","AcceptStop","Caption","CheckPoint","CreationClassName","DelayedAutoStart","Description","DesktopInteract","DisplayName","ErrorControl","ExitCode","InstallDate","Name","PathName","ProcessId","ServiceSpecificExitCode","ServiceType","Started","StartMode","StartName","State","Status","SystemCreationClassName","SystemName","TagId","WaitHint"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""AppHostSvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""AppHostSvc""","True","True","Application Host Helper Service","0","Win32_Service","False","Provides administrative services for IIS, for example configuration history and Application Pool account mapping. If this service is stopped, configuration history and locking down files or directories with Application Pool specific Access Control Entries will not work.","False","Application Host Helper Service","Normal","0",,"AppHostSvc","C:\Windows\system32\svchost.exe -k apphost","1936","0","Share Process","True","Auto","localSystem","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""BFE""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""BFE""","False","True","Base Filtering Engine","0","Win32_Service","False","The Base Filtering Engine (BFE) is a service that manages firewall and Internet Protocol security (IPsec) policies and implements user mode filtering. Stopping or disabling the BFE service will significantly reduce the security of the system. It will also result in unpredictable behavior in IPsec management and firewall applications.","False","Base Filtering Engine","Normal","0",,"BFE","C:\Windows\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p","1264","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""BrokerInfrastructure""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""BrokerInfrastructure""","False","False","Background Tasks Infrastructure Service","0","Win32_Service","False","Windows infrastructure service that controls which background tasks can run on the system.","False","Background Tasks Infrastructure Service","Normal","0",,"BrokerInfrastructure","C:\Windows\system32\svchost.exe -k DcomLaunch -p","764","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""CDPSvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""CDPSvc""","False","True","Connected Devices Platform Service","0","Win32_Service","True","This service is used for Connected Devices Platform scenarios","False","Connected Devices Platform Service","Normal","0",,"CDPSvc","C:\Windows\system32\svchost.exe -k LocalService -p","364","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""CertSvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""CertSvc""","True","True","Active Directory Certificate Services","0","Win32_Service","False","Creates, manages, and removes X.509 certificates for applications such as S/MIME and SSL. If this service is stopped, certificates will not be created. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Active Directory Certificate Services","Normal","0",,"CertSvc","C:\Windows\system32\certsrv.exe","4424","0","Own Process","True","Auto","localSystem","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""CoreMessagingRegistrar""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""CoreMessagingRegistrar""","False","False","CoreMessaging","0","Win32_Service","False","Manages communication between system components.","False","CoreMessaging","Normal","0",,"CoreMessagingRegistrar","C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork -p","1304","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""CryptSvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""CryptSvc""","False","True","Cryptographic Services","0","Win32_Service","False","Provides three management services: Catalog Database Service, which confirms the signatures of Windows files and allows new programs to be installed; Protected Root Service, which adds and removes Trusted Root Certification Authority certificates from this computer; and Automatic Root Certificate Update Service, which retrieves root certificates from Windows Update and enable scenarios such as SSL. If this service is stopped, these management services will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Cryptographic Services","Normal","0",,"CryptSvc","C:\Windows\system32\svchost.exe -k NetworkService -p","1060","0","Share Process","True","Auto","NT Authority\NetworkService","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""DcomLaunch""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""DcomLaunch""","False","False","DCOM Server Process Launcher","0","Win32_Service","False","The DCOMLAUNCH service launches COM and DCOM servers in response to object activation requests. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the DCOMLAUNCH service running.","False","DCOM Server Process Launcher","Normal","0",,"DcomLaunch","C:\Windows\system32\svchost.exe -k DcomLaunch -p","764","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Dhcp""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""Dhcp""","False","True","DHCP Client","0","Win32_Service","False","Registers and updates IP addresses and DNS records for this computer. If this service is stopped, this computer will not receive dynamic IP addresses and DNS updates. If this service is disabled, any services that explicitly depend on it will fail to start.","False","DHCP Client","Normal","0",,"Dhcp","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p","472","0","Share Process","True","Auto","NT Authority\LocalService","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""DiagTrack""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""DiagTrack""","False","True","Connected User Experiences and Telemetry","0","Win32_Service","False","The Connected User Experiences and Telemetry service enables features that support in-application and connected user experiences. Additionally, this service manages the event driven collection and transmission of diagnostic and usage information (used to improve the experience and quality of the Windows Platform) when the diagnostics and usage privacy option settings are enabled under Feedback and Diagnostics.","False","Connected User Experiences and Telemetry","Normal","0",,"DiagTrack","C:\Windows\System32\svchost.exe -k utcsvc -p","676","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Dnscache""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""Dnscache""","False","False","DNS Client","0","Win32_Service","False","The DNS Client service (dnscache) caches Domain Name System (DNS) names and registers the full computer name for this computer. If the service is stopped, DNS names will continue to be resolved. However, the results of DNS name queries will not be cached and the computer's name will not be registered. If the service is disabled, any services that explicitly depend on it will fail to start.","False","DNS Client","Normal","0",,"Dnscache","C:\Windows\system32\svchost.exe -k NetworkService -p","1060","0","Share Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""DPS""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""DPS""","False","True","Diagnostic Policy Service","0","Win32_Service","True","The Diagnostic Policy Service enables problem detection, troubleshooting and resolution for Windows components.  If this service is stopped, diagnostics will no longer function.","False","Diagnostic Policy Service","Normal","0",,"DPS","C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork -p","1304","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""EventLog""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""EventLog""","False","True","Windows Event Log","0","Win32_Service","False","This service manages events and event logs. It supports logging events, querying events, subscribing to events, archiving event logs, and managing event metadata. It can display events in both XML and plain text format. Stopping this service may compromise security and reliability of the system.","False","Windows Event Log","Normal","0",,"EventLog","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p","472","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""EventSystem""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""EventSystem""","False","True","COM+ Event System","0","Win32_Service","False","Supports System Event Notification Service (SENS), which provides automatic distribution of events to subscribing Component Object Model (COM) components. If the service is stopped, SENS will close and will not be able to provide logon and logoff notifications. If this service is disabled, any services that explicitly depend on it will fail to start.","False","COM+ Event System","Normal","0",,"EventSystem","C:\Windows\system32\svchost.exe -k LocalService -p","364","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""FontCache""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""FontCache""","False","True","Windows Font Cache Service","0","Win32_Service","False","Optimizes performance of applications by caching commonly used font data. Applications will start this service if it is not already running. It can be disabled, though doing so will degrade application performance.","False","Windows Font Cache Service","Normal","0",,"FontCache","C:\Windows\system32\svchost.exe -k LocalService -p","364","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""gpsvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""gpsvc""","False","True","Group Policy Client","0","Win32_Service","False","The service is responsible for applying settings configured by administrators for the computer and users through the Group Policy component. If the service is disabled, the settings will not be applied and applications and components will not be manageable through Group Policy. Any components or applications that depend on the Group Policy component might not be functional if the service is disabled.","False","Group Policy Client","Normal","0",,"gpsvc","C:\Windows\system32\svchost.exe -k netsvcs -p","1392","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
"ILCSICA","d3af0538-5c2e-4b30-8cbf-61aae7a96083","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""IISADMIN""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSICA","root\cimv2","\\ILCSICA\root\cimv2:Win32_Service.Name=""IISADMIN""","False","True","IIS Admin Service","0","Win32_Service","False","Enables this server to administer the IIS metabase. The IIS metabase stores configuration for the SMTP and FTP services. If this service is stopped, the server will be unable to configure SMTP or FTP. If this service is disabled, any services that explicitly depend on it will fail to start.","False","IIS Admin Service","Normal","0",,"IISADMIN","C:\Windows\system32\inetsrv\inetinfo.exe","2060","0","Share Process","True","Auto","localSystem","Running","OK","Win32_ComputerSystem","ILCSICA","0","0"
